customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus
5285,Ashley,Jones,Congo,80,Female,81637,11,7,213,37,93730,999,100,1000,5000,500,50000,0
6896,Joshua,Blanchard,Romania,57,Male,28450,5,4,329,23,79177,972,100,1000,5000,500,50000,1
2435,Scott,Allen,Central African Republic,65,Male,25189,14,33,191,42,94477,995,100,1000,5000,500,50000,0
4456,Michael,Williams,Guinea-Bissau,55,Female,66887,6,5,285,31,90623,999,100,1000,5000,500,50000,0
9889,Kim,Melton,Honduras,51,Female,149892,9,12,199,43,93705,995,100,1000,5000,500,50000,0
6900,Patrick,Schultz,Dominican Republic,61,Female,130063,55,10,112,24,86930,987,100,1000,5000,500,50000,1
6417,Nancy,Smith,Korea,60,Male,141730,20,9,162,34,95215,997,100,1000,5000,500,50000,0
6867,Vanessa,Miller,Nepal,51,Male,99502,17,27,358,34,99234,991,100,1000,5000,500,50000,1
8591,Kyle,York,Sierra Leone,52,Male,144557,28,25,126,36,99875,990,100,1000,5000,500,50000,1
4456,Michael,Williams,Guinea-Bissau,55,Female,66887,78,34,285,40,94736,996,100,1000,5000,500,50000,1
8833,Colin,Fields,Thailand,61,Male,137820,29,5,329,25,83592,985,100,1000,5000,500,50000,1
4052,Alice,Reed,Nepal,24,Male,59738,58,10,264,41,93770,996,100,1000,5000,500,50000,1
7830,Rebecca,Pope,Turks and Caicos Islands,67,Female,117629,64,10,235,42,93210,996,100,1000,5000,500,50000,1
4289,Jessica,Lester,Netherlands,37,Male,102301,59,26,285,47,90209,989,100,1000,5000,500,50000,1
3418,Aaron,Lee,Gabon,41,Female,35213,54,24,242,50,85160,979,100,1000,5000,500,50000,1
1532,Carlos,Patterson,Barbados,22,Female,145251,43,23,271,49,87246,984,100,1000,5000,500,50000,1
5322,Jacob,Smith,Western Sahara,48,Female,58400,43,12,112,27,91791,993,100,1000,5000,500,50000,0
5978,Timothy,Griffin,Finland,32,Male,73990,31,39,351,21,77553,964,100,1000,5000,500,50000,1
6842,Anthony,White,New Caledonia,46,Male,46745,55,7,97,16,64559,892,98,998,4995,500,49998,1
2465,Larry,Mcdonald,Morocco,28,Male,146447,56,12,322,37,97165,995,100,1000,5000,500,50000,1
6537,James,Rodriguez,Grenada,38,Female,87218,45,20,104,30,97840,991,100,1000,5000,500,50000,1
2234,Caitlin,Young,Ethiopia,67,Female,136609,22,16,155,40,97393,993,100,1000,5000,500,50000,0
6292,James,Yates,Cayman Islands,51,Female,44422,32,36,133,28,90612,995,100,1000,5000,500,50000,0
4064,Jennifer,Wright,Guinea-Bissau,46,Male,116165,26,1,133,13,50051,778,95,988,4972,500,49977,1
8998,Chad,Jones,Philippines,42,Male,61657,75,37,256,38,93788,999,100,1000,5000,500,50000,1
2584,Antonio,Salazar,Solomon Islands,44,Female,140403,60,7,336,27,88481,993,100,1000,5000,500,50000,1
7373,Ronald,Cain,Micronesia,54,Female,108086,69,35,90,17,71525,931,99,999,4998,500,50000,1
1905,Anna,Summers,Thailand,43,Male,129735,75,37,177,34,94038,999,100,1000,5000,500,50000,1
9098,Luis,Stone,Gibraltar,35,Female,27621,73,35,336,31,94270,997,100,1000,5000,500,50000,1
5402,Robert,Meza,Saint Vincent and the Grenadines,46,Female,103037,24,30,170,42,95743,994,100,1000,5000,500,50000,0
4392,Nicholas,Cruz,Jersey,74,Female,121799,34,4,191,29,87976,996,100,1000,5000,500,50000,0
1627,Gabriela,Johnson,Turks and Caicos Islands,61,Female,77288,26,36,249,40,93719,998,100,1000,5000,500,50000,0
7922,Amy,Riley,Bolivia,39,Male,87292,50,39,242,35,92393,1000,100,1000,5000,500,50000,0
6134,Ashley,Brown,Iran,61,Male,54236,7,1,278,23,76547,966,100,1000,5000,500,50000,1
2435,Scott,Allen,Central African Republic,65,Male,25189,25,27,162,43,95933,992,100,1000,5000,500,50000,1
5838,Michelle,Robles,Belgium,22,Male,148634,33,23,119,34,99922,990,100,1000,5000,500,50000,1
5802,Stephanie,Henson,Saudi Arabia,44,Male,85247,58,31,264,45,91065,992,100,1000,5000,500,50000,1
5526,Patricia,Gallagher,Madagascar,24,Male,145723,61,19,112,32,98874,991,100,1000,5000,500,50000,1
1839,James,Lopez,Guam,26,Male,29981,5,27,242,49,86565,983,100,1000,5000,500,50000,1
8007,Alicia,Blake,Uzbekistan,46,Male,107684,30,11,307,38,96240,996,100,1000,5000,500,50000,0
6497,Christopher,Olsen,Paraguay,51,Female,114452,57,25,177,46,92721,991,100,1000,5000,500,50000,1
1644,Dustin,Palmer,Portugal,65,Male,26652,41,2,119,12,47211,747,93,984,4963,500,49962,1
8303,Ashley,Mcgee,Denmark,45,Male,119298,55,26,271,48,88052,986,100,1000,5000,500,50000,1
4454,Casey,Rodriguez,Jamaica,39,Male,139911,29,28,220,48,87996,986,100,1000,5000,500,50000,1
2428,Melissa,Morris,Sierra Leone,55,Female,22288,11,16,278,46,90683,990,100,1000,5000,500,50000,1
5540,Adam,Fletcher,Aruba,19,Female,99487,43,36,329,31,93534,997,100,1000,5000,500,50000,1
1718,Mary,Jackson,United States Virgin Islands,35,Male,60925,12,13,329,37,97746,994,100,1000,5000,500,50000,0
6719,Cody,Wilson,New Caledonia,49,Male,33514,43,22,170,45,93944,991,100,1000,5000,500,50000,1
1627,Gabriela,Johnson,Turks and Caicos Islands,61,Female,77288,31,4,343,20,72857,945,99,1000,4999,500,50000,1
8621,Jacob,Mays,Haiti,80,Female,141244,62,33,104,24,87876,988,100,1000,5000,500,50000,1
7080,Lacey,Nichols,Portugal,49,Female,46011,9,20,199,48,88726,986,100,1000,5000,500,50000,1
4259,Leslie,Perez,Uzbekistan,68,Male,114196,75,31,271,45,91686,992,100,1000,5000,500,50000,1
6537,James,Rodriguez,Grenada,38,Female,87218,58,7,141,27,88195,993,100,1000,5000,500,50000,1
5701,Tracy,Navarro,Philippines,41,Male,39011,71,25,264,49,86774,983,100,1000,5000,500,50000,1
8919,Sarah,Garner,Djibouti,48,Female,115011,40,36,104,20,78025,962,99,1000,5000,500,50000,1
3949,Albert,Velez,Solomon Islands,32,Male,24507,19,32,271,44,92482,994,100,1000,5000,500,50000,1
1676,Kelli,Morris,Moldova,64,Female,41715,33,15,322,40,97390,993,100,1000,5000,500,50000,1
5937,James,Ross,Nepal,63,Female,71972,37,11,90,19,77180,957,99,1000,5000,500,50000,1
3682,Corey,Arias,Turks and Caicos Islands,74,Male,20021,40,6,97,14,58284,846,97,995,4988,500,49994,1
1198,Melissa,Braun,Paraguay,59,Female,144664,36,32,358,30,95105,994,100,1000,5000,500,50000,1
1027,Michael,Knox,Barbados,80,Female,97634,51,39,228,35,92376,1000,100,1000,5000,500,50000,0
5115,Stephanie,Kaufman,Kiribati,60,Male,33258,42,5,119,18,69551,926,99,999,4998,500,50000,1
8532,Tracey,Townsend,Senegal,56,Male,122008,53,22,365,33,99410,990,100,1000,5000,500,50000,1
2085,Kevin,Russell,Kenya,70,Male,138702,8,7,155,30,91243,997,100,1000,5000,500,50000,0
9707,Ryan,Ford,Thailand,27,Female,42390,19,11,271,42,93652,996,100,1000,5000,500,50000,0
6330,Marc,Jordan,Algeria,79,Male,136594,25,30,213,46,90271,990,100,1000,5000,500,50000,1
4337,Jeremiah,Frazier,Algeria,57,Female,53577,73,31,314,40,96715,994,100,1000,5000,500,50000,1
4018,Jason,Cain,Cyprus,36,Male,68970,9,1,351,11,45107,726,92,980,4955,500,49948,1
2260,Linda,Donovan,French Southern Territories,35,Female,71787,78,27,97,27,94415,991,100,1000,5000,500,50000,1
4518,Rodney,Richmond,Bouvet Island (Bouvetoya),69,Female,44460,41,3,228,29,87104,996,100,1000,5000,500,50000,0
7792,Adam,Flores,Comoros,28,Male,90864,53,4,104,12,50648,780,95,988,4973,500,49977,1
7557,David,Dawson,Rwanda,29,Female,24035,50,25,242,50,85464,980,100,1000,5000,500,50000,1
6684,Ashley,Glass,Montenegro,50,Female,140162,47,33,206,43,93276,995,100,1000,5000,500,50000,1
4050,Jessica,Boyd,Bulgaria,57,Female,53494,41,6,155,28,88612,995,100,1000,5000,500,50000,0
1395,Joseph,Chavez,Namibia,45,Female,50379,60,15,307,42,95510,993,100,1000,5000,500,50000,1
3761,Amanda,Allen,Switzerland,20,Male,124780,29,5,285,31,90623,999,100,1000,5000,500,50000,0
2839,Shirley,Thomas,Israel,22,Male,136694,14,16,170,43,95293,993,100,1000,5000,500,50000,0
3049,David,Cross,Belgium,75,Female,114620,32,39,343,23,80867,976,100,1000,5000,500,50000,1
4985,Ruth,Kemp,Ukraine,64,Male,117273,59,8,228,39,93874,998,100,1000,5000,500,50000,0
7738,Bruce,Cisneros,Guatemala,79,Male,98183,27,25,199,48,88827,987,100,1000,5000,500,50000,1
1027,Michael,Knox,Barbados,80,Female,97634,79,2,300,23,77703,969,100,1000,5000,500,50000,1
3334,Bryan,Garcia,Bulgaria,51,Male,49970,60,6,170,30,90878,998,100,1000,5000,500,50000,0
2289,Jason,Mills,Ghana,30,Male,108467,79,2,351,14,54146,816,96,992,4982,500,49989,1
7488,Nancy,Kelly,Guadeloupe,74,Female,78471,72,12,307,39,96278,995,100,1000,5000,500,50000,1
7067,Alexander,Thompson,Philippines,24,Female,122689,39,37,343,27,88177,992,100,1000,5000,500,50000,1
9036,Sara,Hooper,Maldives,26,Male,121486,78,10,155,34,95952,997,100,1000,5000,500,50000,0
4762,Tammie,Brewer,Bangladesh,72,Male,103933,47,15,90,23,87705,985,100,1000,5000,500,50000,1
9038,Richard,Moore,Czech Republic,55,Male,106420,29,13,256,45,91214,992,100,1000,5000,500,50000,1
9319,Kimberly,Green,Slovenia,43,Male,122587,23,37,104,19,73529,944,99,1000,4999,500,50000,1
9405,Jorge,Marshall,Antarctica (the territory South of 60 deg S),28,Female,143481,18,32,97,23,86663,985,100,1000,5000,500,50000,1
4068,Patrick,Smith,Mauritania,57,Male,144049,46,27,162,43,95933,992,100,1000,5000,500,50000,1
4068,Patrick,Smith,Mauritania,57,Male,144049,43,11,141,33,96133,996,100,1000,5000,500,50000,0
3392,Sharon,Marsh,Heard Island and McDonald Islands,19,Female,107067,11,31,351,33,97414,994,100,1000,5000,500,50000,1
9707,Ryan,Ford,Thailand,27,Female,42390,51,37,271,37,94011,999,100,1000,5000,500,50000,1
7656,Matthew,Ward,Dominican Republic,43,Female,135966,6,38,112,19,73524,945,99,1000,4999,500,50000,1
5985,Shawn,Gonzalez,Papua New Guinea,69,Female,84839,38,13,293,42,94523,994,100,1000,5000,500,50000,1
6885,Christopher,Watts,Maldives,60,Male,119928,22,36,220,40,93872,998,100,1000,5000,500,50000,0
4659,Anthony,Johnson,Equatorial Guinea,71,Female,102965,32,20,170,45,94072,992,100,1000,5000,500,50000,1
4506,Andrea,Johnson,Seychelles,40,Male,57050,43,1,300,21,71903,944,99,1000,4999,500,50000,1
4018,Jason,Cain,Cyprus,36,Male,68970,72,23,112,33,99310,990,100,1000,5000,500,50000,1
6297,Zachary,Hayes,Jordan,49,Female,121590,18,40,300,29,88140,996,100,1000,5000,500,50000,1
2266,Laura,Navarro,Reunion,66,Female,77406,19,7,170,32,92891,998,100,1000,5000,500,50000,0
6297,Zachary,Hayes,Jordan,49,Female,121590,7,38,213,36,93343,1000,100,1000,5000,500,50000,0
9629,Daniel,Cordova,Qatar,72,Male,113309,6,18,112,32,98477,991,100,1000,5000,500,50000,0
3388,Jeffrey,Alvarez,Andorra,76,Female,53022,26,20,155,42,96788,992,100,1000,5000,500,50000,0
2379,Amanda,Nelson,Fiji,71,Male,52131,60,24,256,50,85824,981,100,1000,5000,500,50000,1
5115,Stephanie,Kaufman,Kiribati,60,Male,33258,13,18,235,49,86351,983,100,1000,5000,500,50000,1
7135,Robin,Eaton,Montenegro,64,Male,26989,69,5,206,32,91254,999,100,1000,5000,500,50000,0
4180,Tammy,Browning,Romania,74,Female,109081,65,20,264,49,86658,983,100,1000,5000,500,50000,1
5483,Debbie,Carson,Myanmar,60,Female,116718,29,22,351,37,99962,990,100,1000,5000,500,50000,1
4537,Morgan,Clarke,Albania,31,Female,22318,79,23,112,33,99310,990,100,1000,5000,500,50000,1
3388,Jeffrey,Alvarez,Andorra,76,Female,53022,77,14,148,38,98054,993,100,1000,5000,500,50000,1
6612,Samuel,Quinn,Saudi Arabia,43,Male,22211,48,27,256,49,87185,984,100,1000,5000,500,50000,1
8591,Kyle,York,Sierra Leone,52,Male,144557,48,37,329,30,91531,997,100,1000,5000,500,50000,1
7968,Jade,Dyer,Nepal,48,Female,92045,34,16,322,41,97254,993,100,1000,5000,500,50000,1
9936,Misty,Brown,Luxembourg,37,Male,24678,40,7,133,25,85973,988,100,1000,5000,500,50000,1
1432,Rachel,Pacheco,Saint Barthelemy,39,Male,109061,51,10,191,40,94999,997,100,1000,5000,500,50000,0
8099,Carolyn,Gutierrez,China,47,Female,87016,67,38,228,37,93294,1000,100,1000,5000,500,50000,1
9629,Daniel,Cordova,Qatar,72,Male,113309,72,14,271,45,91427,992,100,1000,5000,500,50000,1
7681,Brandon,Welch,Pitcairn Islands,77,Female,41032,19,31,119,31,96187,994,100,1000,5000,500,50000,0
3374,Mitchell,Pineda,Jamaica,19,Male,61272,35,37,126,25,85316,986,100,1000,5000,500,50000,1
1882,Brandy,Koch,Kuwait,52,Female,41651,59,10,155,34,95952,997,100,1000,5000,500,50000,0
6548,Robert,Wagner,Wallis and Futuna,52,Female,43777,34,31,126,32,97295,994,100,1000,5000,500,50000,0
6562,Christopher,Thompson,Spain,63,Male,116265,37,20,365,33,99274,990,100,1000,5000,500,50000,1
9405,Jorge,Marshall,Antarctica (the territory South of 60 deg S),28,Female,143481,25,6,170,30,90878,998,100,1000,5000,500,50000,0
4203,Kimberly,King,Japan,67,Male,46241,65,10,141,32,94822,996,100,1000,5000,500,50000,0
8844,Willie,Schmidt,Brunei Darussalam,36,Female,35151,17,7,206,36,93778,999,100,1000,5000,500,50000,0
1041,Austin,Simmons,Finland,79,Male,75946,44,11,162,37,96603,996,100,1000,5000,500,50000,0
5879,Matthew,Bates,Gibraltar,36,Female,115535,53,35,220,41,93611,997,100,1000,5000,500,50000,1
5673,Jennifer,Martinez,Netherlands,30,Male,42929,17,3,235,30,87213,996,100,1000,5000,500,50000,0
4042,Chad,Bernard,Cook Islands,18,Male,138250,41,12,90,20,80511,968,99,1000,5000,500,50000,1
5677,Parker,Roth,Mexico,62,Female,93664,28,37,264,38,93894,999,100,1000,5000,500,50000,0
5162,Michael,Wade,Moldova,32,Male,82739,47,11,170,38,96298,996,100,1000,5000,500,50000,0
9466,Whitney,Wilson,Equatorial Guinea,32,Male,126607,8,10,300,38,95700,997,100,1000,5000,500,50000,0
9214,Elizabeth,Barry,Uruguay,62,Male,22283,15,11,141,33,96133,996,100,1000,5000,500,50000,0
5437,Deborah,Owens,Fiji,75,Male,59428,39,1,177,21,71595,943,99,1000,4999,500,50000,1
4950,Laura,Hall,Gabon,40,Female,134460,73,15,351,34,98490,992,100,1000,5000,500,50000,1
7484,Julie,Tanner,Togo,39,Female,128340,75,14,177,42,95073,994,100,1000,5000,500,50000,1
5938,Kenneth,Barker,Togo,58,Male,86860,19,26,97,28,95139,991,100,1000,5000,500,50000,0
3356,Sandra,Hoffman,Panama,66,Female,28442,79,7,249,37,93619,999,100,1000,5000,500,50000,0
4659,Anthony,Johnson,Equatorial Guinea,71,Female,102965,30,32,206,44,92574,994,100,1000,5000,500,50000,1
5724,Virginia,Ray,Bosnia and Herzegovina,71,Female,26477,78,8,264,38,94097,998,100,1000,5000,500,50000,1
4289,Jessica,Lester,Netherlands,37,Male,102301,67,39,133,23,80414,975,100,1000,5000,500,50000,1
8659,Geoffrey,Hernandez,Cote d'Ivoire,66,Male,100682,28,1,242,25,79333,977,100,1000,5000,500,50000,1
9629,Daniel,Cordova,Qatar,72,Male,113309,46,28,119,33,98680,992,100,1000,5000,500,50000,1
1945,Melanie,Frank,Mayotte,55,Female,99736,43,16,307,43,95123,993,100,1000,5000,500,50000,1
3929,Matthew,Daniels,Norfolk Island,38,Female,52573,40,19,119,34,99614,990,100,1000,5000,500,50000,1
3334,Bryan,Garcia,Bulgaria,51,Male,49970,38,7,249,37,93619,999,100,1000,5000,500,50000,0
6103,Courtney,Gilmore,Bulgaria,21,Female,56079,32,2,112,10,40201,668,89,967,4931,500,49888,1
1215,Jacob,Rogers,Dominican Republic,69,Female,58614,72,37,184,35,94173,999,100,1000,5000,500,50000,1
9611,Casey,Sampson,Nigeria,80,Female,52116,44,33,249,44,92076,994,100,1000,5000,500,50000,1
6544,Susan,Harper,Solomon Islands,31,Female,99147,69,39,141,24,83214,983,100,1000,5000,500,50000,1
5540,Adam,Fletcher,Aruba,19,Female,99487,72,16,170,43,95293,993,100,1000,5000,500,50000,1
4599,Sarah,Schmidt,Indonesia,45,Female,39669,26,24,322,43,96535,992,100,1000,5000,500,50000,1
4377,Pamela,Perkins,Western Sahara,76,Male,79995,14,11,170,38,96298,996,100,1000,5000,500,50000,0
5579,Ann,Harding,Tunisia,42,Male,23694,36,20,278,48,88558,986,100,1000,5000,500,50000,1
1345,Brian,Jackson,Comoros,43,Female,124803,11,37,322,31,92589,998,100,1000,5000,500,50000,0
1056,Richard,Cook,Benin,18,Female,96297,78,13,155,38,97459,994,100,1000,5000,500,50000,1
6885,Christopher,Watts,Maldives,60,Male,119928,17,19,119,34,99614,990,100,1000,5000,500,50000,0
8303,Ashley,Mcgee,Denmark,45,Male,119298,41,15,285,45,92374,992,100,1000,5000,500,50000,1
3126,Kaitlyn,Rodriguez,Sweden,70,Male,60149,28,36,358,25,86172,987,100,1000,5000,500,50000,1
8303,Ashley,Mcgee,Denmark,45,Male,119298,41,2,206,26,82228,985,100,1000,5000,500,50000,1
4050,Jessica,Boyd,Bulgaria,57,Female,53494,31,16,162,42,96397,993,100,1000,5000,500,50000,0
2385,Eric,Hudson,Madagascar,30,Male,83708,21,9,271,39,94345,997,100,1000,5000,500,50000,0
5438,Krystal,Martin,Czech Republic,32,Female,68162,47,22,329,41,97750,991,100,1000,5000,500,50000,1
2333,Tyler,Terry,Yemen,22,Male,138077,72,10,213,41,93818,996,100,1000,5000,500,50000,1
7373,Ronald,Cain,Micronesia,54,Female,108086,75,36,170,35,94925,998,100,1000,5000,500,50000,1
6417,Nancy,Smith,Korea,60,Male,141730,16,24,148,41,97923,991,100,1000,5000,500,50000,0
1307,Michelle,Wilson,San Marino,26,Female,96343,54,32,278,43,93139,994,100,1000,5000,500,50000,1
3776,Monica,Powers,Guyana,47,Female,92630,71,32,141,35,97501,994,100,1000,5000,500,50000,1
5701,Tracy,Navarro,Philippines,41,Male,39011,30,19,97,28,95382,991,100,1000,5000,500,50000,0
4146,Heidi,Lee,Comoros,40,Male,95599,34,25,184,46,91339,990,100,1000,5000,500,50000,1
3221,John,Lopez,Turks and Caicos Islands,37,Female,37536,69,33,184,41,95119,996,100,1000,5000,500,50000,1
8834,Benjamin,Marshall,China,53,Female,71015,57,8,155,31,93289,998,100,1000,5000,500,50000,0
2375,Joshua,Gordon,Lesotho,47,Male,36867,68,19,285,47,90074,988,100,1000,5000,500,50000,1
6019,Steven,Frederick,Nicaragua,59,Female,82755,20,16,336,38,98733,992,100,1000,5000,500,50000,1
1691,Jamie,Wilkinson,Bermuda,77,Female,146125,14,15,199,46,91563,992,100,1000,5000,500,50000,0
6084,Daniel,Mendoza,Malta,78,Male,42701,72,15,343,36,98725,992,100,1000,5000,500,50000,1
2410,Nicole,Larson,Belgium,52,Female,58642,5,40,329,24,81853,981,100,1000,5000,500,50000,1
2006,James,Adams,French Polynesia,43,Female,101286,68,18,213,48,87701,985,100,1000,5000,500,50000,1
4033,Sarah,Oliver,United Kingdom,44,Male,85699,48,17,162,42,96127,993,100,1000,5000,500,50000,1
4537,Morgan,Clarke,Albania,31,Female,22318,51,17,155,41,97235,992,100,1000,5000,500,50000,1
8619,Erika,Chang,Jamaica,67,Male,55645,55,37,285,36,94186,999,100,1000,5000,500,50000,1
5490,Jonathan,Meyer,Burundi,80,Male,97381,54,37,177,34,94038,999,100,1000,5000,500,50000,0
1644,Dustin,Palmer,Portugal,65,Male,26652,52,15,170,42,95663,993,100,1000,5000,500,50000,1
5244,Sabrina,Ingram,Kyrgyz Republic,27,Male,72598,78,35,104,22,81867,975,100,1000,5000,500,50000,1
3049,David,Cross,Belgium,75,Female,114620,36,19,177,45,92907,991,100,1000,5000,500,50000,1
6516,Pam,Miller,Saint Helena,29,Male,124786,36,8,285,37,94541,998,100,1000,5000,500,50000,0
5490,Jonathan,Meyer,Burundi,80,Male,97381,39,37,329,30,91531,997,100,1000,5000,500,50000,1
3836,Seth,Lin,Croatia,58,Male,26679,52,17,293,46,92249,991,100,1000,5000,500,50000,1
5059,Gregory,Hicks,Myanmar,45,Male,142941,25,36,90,16,66734,904,99,998,4996,500,49999,1
2384,Daniel,Patel,Chile,24,Male,51990,40,35,97,20,77186,958,99,1000,5000,500,50000,1
8385,Nicole,Smith,Ghana,57,Female,30112,53,37,351,25,85730,987,100,1000,5000,500,50000,1
2436,Jeffrey,Olson,Ireland,50,Female,84312,27,2,220,27,83305,988,100,1000,5000,500,50000,1
4050,Jessica,Boyd,Bulgaria,57,Female,53494,54,20,170,45,94072,992,100,1000,5000,500,50000,1
4456,Michael,Williams,Guinea-Bissau,55,Female,66887,67,5,249,34,91665,1000,100,1000,5000,500,50000,0
2494,Terri,Ballard,Kuwait,53,Male,114748,31,10,307,37,95959,997,100,1000,5000,500,50000,0
9405,Jorge,Marshall,Antarctica (the territory South of 60 deg S),28,Female,143481,70,4,155,24,81228,979,100,1000,5000,500,50000,1
3682,Corey,Arias,Turks and Caicos Islands,74,Male,20021,63,8,343,27,89396,993,100,1000,5000,500,50000,1
4110,Edwin,Herman,Afghanistan,26,Female,116781,54,17,293,46,92249,991,100,1000,5000,500,50000,1
4510,Louis,Reeves,Germany,41,Female,94347,22,39,242,35,92393,1000,100,1000,5000,500,50000,0
9611,Casey,Sampson,Nigeria,80,Female,52116,25,39,343,23,80867,976,100,1000,5000,500,50000,1
5098,Dennis,Smith,Belgium,65,Female,140851,47,36,220,40,93872,998,100,1000,5000,500,50000,0
5244,Sabrina,Ingram,Kyrgyz Republic,27,Male,72598,39,7,249,37,93619,999,100,1000,5000,500,50000,0
9289,Paul,Mitchell,Heard Island and McDonald Islands,74,Male,148744,12,33,97,22,84011,979,100,1000,5000,500,50000,1
5899,William,Thomas,French Southern Territories,43,Female,94126,48,10,285,40,94937,997,100,1000,5000,500,50000,0
6482,Robin,White,Iran,28,Female,61792,36,29,256,47,88754,988,100,1000,5000,500,50000,1
6675,Erin,Smith,Brunei Darussalam,64,Male,108296,65,9,133,28,91632,995,100,1000,5000,500,50000,0
9798,Travis,Mack,Senegal,36,Male,99174,45,19,104,30,97497,991,100,1000,5000,500,50000,1
7968,Stephanie,Goodwin,Chad,65,Female,75378,54,5,199,32,90964,999,100,1000,5000,500,50000,0
5673,Jennifer,Martinez,Netherlands,30,Male,42929,62,13,191,43,93826,994,100,1000,5000,500,50000,1
8048,Dominic,Johnson,Gabon,67,Female,140945,62,40,112,15,61624,874,98,997,4992,500,49997,1
5172,Joseph,Wilson,Senegal,19,Male,141457,54,5,242,34,91697,1000,100,1000,5000,500,50000,0
7922,Amy,Riley,Bolivia,39,Male,87292,46,28,162,42,96193,993,100,1000,5000,500,50000,1
5244,Sabrina,Ingram,Kyrgyz Republic,27,Male,72598,51,2,177,23,77444,968,100,1000,5000,500,50000,1
2401,Mary,Johnson,Taiwan,28,Female,33243,58,5,206,32,91254,999,100,1000,5000,500,50000,0
2584,Antonio,Salazar,Solomon Islands,44,Female,140403,54,7,322,30,91407,997,100,1000,5000,500,50000,0
9873,Dana,Green,Haiti,52,Male,108859,25,28,322,41,97110,993,100,1000,5000,500,50000,1
3392,Sharon,Marsh,Heard Island and McDonald Islands,19,Female,107067,63,4,329,23,79177,972,100,1000,5000,500,50000,1
8532,Tracey,Townsend,Senegal,56,Male,122008,52,34,112,25,88531,990,100,1000,5000,500,50000,1
7191,Cynthia,Newman,Puerto Rico,74,Male,139680,18,13,228,45,90943,992,100,1000,5000,500,50000,1
7601,Kenneth,Simmons,French Polynesia,18,Male,69793,55,2,213,27,82853,987,100,1000,5000,500,50000,1
4528,Michael,Gilbert,Malawi,21,Male,26630,41,16,242,48,87890,986,100,1000,5000,500,50000,1
7553,Samantha,Blair,Greenland,33,Male,53518,47,15,365,30,96504,993,100,1000,5000,500,50000,1
9036,Sara,Hooper,Maldives,26,Male,121486,73,34,285,40,94736,996,100,1000,5000,500,50000,1
