customer_id,customer_name,age,income_level,days_since_last_purchase,active_days,total_number_of_purchases,total_amount_spent,avg_amount_spent,days_since_first_purchase,purchase_frequency,last_purchase_amount,seasonal_purchase_behavior,refunds,location,bonus_amount_received
4951,Brittany Roberts,27,Medium,365,58,100,4956.967211950445,49.569672119504446,918,0.594649327986069,4444.040817341282,0,5,Rural,4.478483605975223
4952,Russell Scott,57,Medium,1,305,100,9643.300702074455,74.45494112510585,7,1.3337224697122751,4299.128904641093,1,4,Urban,5.722747056255292
4953,Angel Crawford,59,Medium,1,184,100,44893.03046897901,346.61450925992364,144,0.7681654524182682,4468.59473060938,1,4,Suburban,19.330725462996185
4954,Richard James,46,Medium,1,128,138,7430.6784910577635,41.57355849020233,57,1.1488425259964667,1925.9161767200671,1,3,Suburban,5.628575535823961
4955,Holly Brown,56,Low,210,259,3445,17880.518206660163,5.190281046926027,469,1.8825238689084967,4622.404561067094,0,5,Urban,77.84025910333008
4956,Tina Hart,60,Medium,1,128,1757,64759.30647685907,28.457598178713717,11,1.6318416302923655,4157.612244655599,1,2,Rural,60.14
4957,Cynthia Rosales,57,Medium,365,48,1273,64759.30647685907,39.27729772191673,649,0.7553275654841362,2165.4099007370564,1,3,Rural,50.46
4958,Kristi Moore,28,Low,308,56,111,50000.0,450.45045045045043,364,1.8410131679471506,174.94093498004435,0,0,Suburban,27.22
4959,Mark Jackson,39,Low,365,69,1559,849.2974287781531,0.5447706406530809,928,1.317641489849878,2695.0556941288205,0,2,Urban,31.604648714389075
4960,Calvin Brown,39,Low,365,99,100,13423.567172983361,134.2356717298336,691,0.8530198946784301,689.2104900924666,0,1,Urban,8.71178358649168
4961,Sarah Sutton,52,Low,365,255,100,26688.391914586657,206.05835181483468,666,1.255043220079471,2429.267108698318,1,2,Rural,12.302917590741734
4962,Denise Kelly,39,Medium,365,109,100,21782.725510413467,168.18220187547294,730,1.3758434203790846,2318.2930184859956,1,3,Urban,10.409110093773647
4963,Thomas Harmon DDS,33,Medium,365,143,100,38197.20053810157,294.9166893236485,861,0.9259446677082217,3097.8536983572103,1,0,Urban,16.745834466182423
4964,Ronald White,33,High,108,50,922,29296.990475382667,31.775477739026755,158,1.0853671973085766,3839.3718281426877,0,3,Urban,33.08849523769133
4965,Jennifer Floyd,26,Low,365,35,3592,20804.2596397412,5.7918317482575725,728,0.6152306229427515,1963.286114551561,0,4,Urban,82.2421298198706
4966,Nicholas Alexander,45,Low,365,293,100,13762.147150693774,137.62147150693775,694,0.8381556259220231,3199.386146959934,0,1,Rural,8.881073575346887
4967,Heather Sampson,40,High,365,177,827,64759.30647685907,60.45949214026602,949,1.6683035801114958,723.3693763838787,1,5,Rural,41.54
4968,Christina Whitaker,48,Medium,365,317,494,1028.985030285279,2.082965648350767,960,1.8104140226375116,1694.7655170275702,0,5,Urban,10.394492515142641
4969,Joseph Glenn,30,Low,365,69,100,7421.585606135213,57.30130547944661,862,0.8950096919101997,4812.381296250545,1,2,Rural,4.865065273972331
4970,Nicolas Wells,30,Medium,1,257,3377,11453.57053741561,2.6186511661298564,116,1.0596534638445063,3489.552949929038,1,5,Rural,71.96159249401026
4971,Lori Dean,29,Low,365,228,100,50000.0,500.0,946,1.4034318029860244,2194.0265993098637,0,4,Urban,27.0
4972,Mr. Wesley Prince,60,Medium,141,335,100,33422.3597039141,334.223597039141,476,0.5291418576755826,4867.603986766378,0,5,Rural,18.711179851957052
4973,John Williamson,55,Medium,365,317,2939,5122.69650764401,1.7430066375107214,848,1.1905405007322667,3614.7690050057918,0,5,Urban,61.341348253822005
4974,Matthew Jones,37,Low,365,48,523,64759.30647685907,95.60229445506693,843,1.5513740587528315,3449.628049393952,1,5,Rural,35.46
4975,Sean Terry,28,Medium,365,38,100,44379.597994914184,443.79597994914184,520,1.596812935886728,4599.148311531182,0,4,Rural,24.189798997457093
4976,Kyle Salazar,21,High,1,192,3704,33817.54491207113,9.130006725721147,56,1.183080972977614,4424.491362813853,0,5,Urban,90.98877245603556
4977,Christina Lopez,34,Medium,205,191,242,5344.683051825521,22.085467156303807,396,0.8897320039778367,3914.4515450863223,0,3,Suburban,7.512341525912761
4978,Peter Travis,56,High,1,305,100,38608.49442902012,386.0849442902012,172,0.7851992253039323,3845.303518380577,0,0,Rural,21.30424721451006
4979,James West,60,Low,365,120,100,33982.627984578714,262.3764045150945,788,0.8961973544289696,3461.0568014479945,1,3,Rural,15.118820225754728
4980,Suzanne Smith,26,Low,365,147,416,5838.829050616707,10.836779700000049,673,0.7135681934901209,4696.296825785373,1,5,Urban,10.57405017760001
4981,Bruce Taylor,70,Low,365,96,261,50000.0,191.57088122605364,483,0.6079656192120124,786.2503621323252,0,4,Urban,30.22
4982,Robert Maldonado,50,Medium,1,136,100,50000.0,500.0,100,0.5508914842685841,4539.837180961188,0,5,Urban,27.0
4983,Alicia Mendoza,44,Low,141,249,3661,1087.0697844921183,0.2969324732292047,390,1.5099472029891075,4295.747066224904,0,4,Suburban,73.76353489224606
4984,Billy Jones,21,Low,242,123,100,37410.61556565591,288.8435469813449,365,1.421877920078706,1068.9010262708475,1,3,Rural,16.442177349067247
4985,Jonathan Warner,39,Low,365,234,3601,10683.625321445685,2.96684957551949,904,1.5295207738871406,4146.672488633314,0,5,Rural,77.36181266072283
4986,Kristopher Miller,52,Low,365,76,100,4740.494072113744,47.404940721137436,793,1.0135117887420526,4747.769954521931,0,1,Rural,4.370247036056872
4987,Ana Payne,48,Medium,365,108,930,17140.922444663738,18.431099402864234,483,0.5343947392078516,118.10521486031037,0,5,Rural,27.17046122233187
4988,Crystal Moore,58,Medium,328,59,100,64759.30647685907,500.0,387,0.5083964040865784,1724.057544487937,1,2,Suburban,27.0
4989,Christopher Duffy,43,Medium,365,156,2457,52694.42243235631,16.55874077672843,862,1.1246314581206691,4870.076395669862,1,2,Urban,69.48241304421089
4990,Adam Shelton,31,Medium,365,152,1578,64759.30647685907,31.685678073510772,948,1.477622364364644,1610.1793347668627,1,0,Urban,56.56
4991,Lisa Hunter,18,Low,20,149,614,50000.0,81.43322475570032,169,1.783041997091936,3180.227304659153,0,0,Rural,37.28
4992,Kristopher Dennis,70,Medium,129,267,100,32331.92409003636,249.6314881135252,396,1.4403423819626908,856.2463378966403,1,1,Rural,14.48157440567626
4993,Jonathan Smith,49,Medium,1,87,3222,46490.680991358335,14.429137489558762,26,0.5788651579047634,1898.4637978468315,0,2,Rural,87.68534049567917
4994,Jason Jensen,35,High,1,327,2785,7525.404328550802,2.0862793266044672,144,1.9341818847194991,159.82496164563972,1,3,Suburban,58.60514396229672
4995,Michael Freeman,51,Low,51,72,1243,27055.79847374553,21.766531354582085,123,1.920845985691114,4731.028414350379,0,4,Urban,38.38789923687276
4996,Claudia Hines,25,Low,365,279,1106,47830.89249317546,43.246738239760816,738,1.1180115679716576,710.6449830254652,0,4,Suburban,46.03544624658773
4997,Tracie Mckenzie,30,Low,209,200,100,64759.30647685907,500.0,409,1.607325974262517,1514.660456325434,1,4,Urban,27.0
4998,Charles Alexander,59,Low,18,93,917,19534.338019769388,16.44739709823595,111,0.6479059894034672,81.50841076084872,1,1,Rural,25.881131569541182
4999,Rhonda Harris,30,Low,365,356,1068,15597.021533096324,14.603952746344872,725,0.8824124492709597,2367.648725113444,0,1,Rural,29.15851076654816
5000,Jacob Sanchez,48,Medium,365,254,2480,50000.0,20.161290322580644,878,1.9533472337067728,2419.2609322539583,0,5,Suburban,74.6
5001,Jennifer Johnston,31,Medium,1,228,2598,8418.478133114228,3.2403687964257997,190,1.3448657805077293,913.79978010577,0,3,Rural,56.16923906655711
5002,Lori James,39,High,365,130,100,35920.05808626643,277.3351047165863,860,1.003418339816388,2815.773019909834,1,4,Rural,15.866755235829315
5003,Mark Stanley,34,Low,161,258,2201,30974.336990586657,10.865501889577159,419,0.533114749173103,1961.1177714180083,1,0,Suburban,55.977484829479664
5004,Natalie Oneal,63,Medium,1,248,100,2573.4636959056475,25.734636959056473,240,1.091861359846971,689.0714609907826,0,1,Rural,3.2867318479528236
5005,Derrick Bell,44,Medium,365,63,1410,22962.026634247006,12.573579118188126,729,0.646627434463483,148.33735240491254,1,3,Urban,37.06437327832263
5006,Marcus Edwards,32,Medium,89,104,1490,1476.7788942325449,0.9911267746527147,193,1.3833792842325383,2747.4589585882454,0,0,Urban,30.538389447116273
5007,Herbert Cunningham,54,Low,1,213,100,24732.754671367176,247.32754671367175,79,1.1990421527520567,2142.230126263764,0,2,Suburban,14.36637733568359
5008,Nicholas Sheppard,51,Medium,1,361,1074,64759.30647685907,46.554934823091244,361,0.7632879727743493,416.6193320235974,1,4,Urban,46.480000000000004
5009,Bradley Palmer,31,Medium,365,40,538,50000.0,92.93680297397769,413,1.1246161140899504,4571.293180608999,0,0,Rural,35.76
5010,Peggy Shaw,30,Medium,304,257,245,20703.95293669261,65.24616688417173,561,1.5860578148085205,1683.0549015102008,1,5,Suburban,12.892655443311037
5011,Gregory Smith,18,Low,365,258,1589,64759.30647685907,31.46633102580239,793,1.6172552598292167,1579.0871134793354,1,3,Rural,56.78
5012,Richard Nelson,65,Low,365,364,100,50000.0,500.0,941,1.4533230091566458,4103.250789714003,0,5,Urban,27.0
5013,John Reynolds,43,Medium,365,326,1827,2428.84605791801,1.0264298125994282,833,1.5006965182486438,3169.334575697436,1,0,Suburban,37.47764363380958
5014,Dana Odonnell,20,High,272,208,2497,64759.30647685907,20.024028834601523,480,1.962605074478497,170.5527208563725,1,3,Rural,74.94
5015,Susan Werner,18,Medium,322,53,540,3466.125994556504,4.955852827164668,375,0.7352122528807364,2315.2063303436576,1,3,Urban,12.13808026333446
5016,Jordan Bentley,23,Medium,1,311,2048,3151.2641605351832,1.53870320338632,296,1.791516905797428,1683.0982992406616,0,2,Suburban,42.53563208026759
5017,Gabrielle Meyer,20,Low,1,250,913,5901.285550848802,4.990495489580021,88,1.0145403459490239,4881.721700387826,1,2,Suburban,20.538161190993282
5018,Wanda Hill,48,Low,365,183,1695,50000.0,29.49852507374631,805,1.5193179243174815,740.2641369000448,0,3,Suburban,58.9
5019,Elizabeth Garcia,70,Medium,1,283,2555,4260.087263097462,1.2873463498543456,130,0.6755973448551524,3628.8427449070155,1,0,Urban,52.744584961938926
5020,Mary Elliott,38,Medium,365,106,873,38648.93129019447,34.18149557674773,516,1.6982087053298265,2342.944782729412,1,1,Suburban,32.380222819250385
5021,Ashley Turner,18,Low,272,164,910,15210.0632785884,12.904983206675254,436,0.6867181327076665,4846.075623175386,1,1,Suburban,24.07176735903724
5022,Andre Anderson,35,Medium,361,158,1780,50000.0,28.089887640449437,519,1.1065741627012367,1278.3515289697484,0,3,Rural,60.6
5023,David Ellis,53,High,365,84,2030,7855.69698304201,3.8698014694788228,796,1.7025217190981186,2022.7260860851266,0,0,Suburban,44.527848491521006
5024,Timothy Vaughn,70,Medium,365,221,461,31075.44412324951,67.40877250162583,586,1.269943628196664,3997.835632566435,0,1,Urban,24.757722061624754
5025,Amber Barker,50,Medium,347,289,100,64759.30647685907,500.0,636,1.4011605312391953,3595.1003153162937,1,4,Rural,27.0
5026,Jesse Salinas,38,Low,365,195,100,1958.860201506654,19.58860201506654,927,0.6690699494156331,1259.1310205636487,0,3,Rural,2.9794301007533273
5027,Christina Walker,18,Medium,1,338,100,50000.0,500.0,100,0.7346907662356488,4876.613485346123,0,3,Rural,27.0
5028,Shannon Parker,68,Low,365,110,100,64759.30647685907,500.0,940,0.761453703421255,4745.602379697806,1,2,Urban,27.0
5029,Benjamin Gould,45,Medium,306,73,100,24315.591543082704,243.15591543082704,379,0.5924260151668017,1364.2779063327112,0,4,Urban,14.157795771541352
5030,Jeremy Williams,20,Low,1,78,226,7968.035429256569,35.25679393476358,21,0.5429528566260131,1584.092895086491,0,1,Suburban,8.504017714628286
5031,Kim Moore,30,Low,365,168,3769,5558.840197979954,1.138743384957371,754,1.9116783684377554,1396.1776616672455,1,4,Rural,77.52596190895215
5032,Timothy Reyes,18,High,365,326,1550,23556.62031947081,15.19781956094891,917,0.8312296131284231,4952.835913096691,0,5,Rural,42.778310159735405
5033,Dr. Mia Porter,39,Low,1,106,3127,9823.128520214515,3.14139063646131,81,1.4998134116111674,2299.4945430670737,0,4,Rural,67.45156426010726
5034,Shane Clark,19,Medium,326,44,100,17639.118420594827,176.39118420594826,370,1.1605985487864665,2650.4377304356476,0,3,Urban,10.819559210297413
5035,Ryan Harrell,34,Low,53,243,3074,64759.30647685907,16.26545217957059,296,1.9040520462704646,954.6276589732148,1,1,Urban,86.48
5036,Andrea Peters,40,Medium,1,143,100,14939.918995813548,115.34959072756703,74,0.7919524664321843,816.8809172393127,1,0,Urban,7.767479536378351
5037,Bruce Woodward,34,Low,1,200,1989,17272.889142805914,6.7049881988252995,195,1.528415768435743,2307.1969184427976,1,4,Urban,46.44811076373176
5038,Joseph Clark,18,Low,115,286,100,36535.536644529544,365.35536644529543,401,0.8528997236152445,382.2040463696557,0,0,Urban,20.267768322264775
5039,Susan Cunningham,23,Low,365,279,2143,50000.0,23.33177788147457,827,1.846060353075912,377.8802736666256,0,4,Suburban,67.86
5040,Jeremy Saunders,26,Low,365,151,3197,50000.0,15.63966218329684,696,0.9211604962972568,460.16118999449594,0,3,Urban,88.94
5041,Jocelyn Frey,25,Medium,269,38,1903,7142.8364116509065,3.7534610676042597,307,1.7484129065413887,4624.4827816989455,0,1,Rural,41.631418205825454
5042,Kimberly Ayers,48,Low,92,305,1297,6125.232204662453,3.6462831990663984,397,1.105109531249142,726.2677586801015,1,0,Rural,28.30461465459456
5043,Jessica Davis,56,Low,43,303,100,16863.29710507313,130.1997969287937,346,1.849155031572229,86.15111097132714,1,2,Urban,8.509989846439684
5044,Thomas Edwards,20,Medium,324,333,563,18258.360484876725,32.43048043494978,657,1.0370875666293227,1222.8276366204936,0,3,Suburban,20.389180242438364
5045,Jose Dean,65,Low,92,88,3703,50000.0,13.502565487442615,180,0.6376694096470967,2155.6021232648095,0,0,Suburban,99.06
5046,Donald Hall,52,Low,1,355,1303,14776.706426565404,8.755905075036663,131,0.9309377265251064,4290.822416482341,1,4,Suburban,31.76447215638639
5047,Sandra Oconnor,18,Medium,198,345,2081,22569.023828777346,8.373528639637156,543,0.7969162623665663,3030.242000735888,1,3,Urban,50.332656549542456
5048,Jennifer Lawrence,60,High,365,326,2307,64759.30647685907,21.673168617251843,826,1.9190424765671328,4269.174957503616,1,3,Urban,71.14
5049,Albert Garza,39,Low,1,294,935,64759.30647685907,53.475935828877006,53,0.7295008552860777,3977.890261623617,1,2,Suburban,43.7
5050,Scott Smith,67,Low,1,40,534,18523.172172696395,34.68758833838276,11,0.935978348025021,1677.8664709517175,0,1,Urban,19.941586086348195
5051,Joshua Jensen,52,Medium,298,83,691,34638.701826029326,50.128367331446206,381,0.5273384791250363,2282.9527854828893,0,1,Rural,31.139350913014663
5052,Thomas Bennett,57,Medium,123,221,2379,11579.598278839421,3.7580873147198033,344,1.0632651010758423,2935.00230491829,1,4,Suburban,52.0502448608592
5053,Emily Hayes,20,Low,6,62,178,16583.734383289113,71.93332678016088,68,0.773607610245001,2123.114286893517,1,5,Urban,9.962066083434319
5054,Brandon Wilson,37,High,365,99,3393,50000.0,14.736221632773358,573,1.348158331788857,1134.298794407493,0,0,Urban,92.86
5055,Mary Kennedy,24,Medium,365,209,493,22186.707976979764,34.746715881237726,1000,1.140558988819384,3029.818217309468,1,5,Urban,18.4250654647251
5056,Samuel Mcpherson,40,Medium,1,217,100,5779.584278101845,57.79584278101844,190,1.2725430128991124,1761.8175540568755,0,1,Rural,4.889792139050923
5057,Susan Ray,45,Medium,217,213,100,2977.7134639127225,29.777134639127226,430,1.6741735245453913,273.7935927570617,0,1,Rural,3.4888567319563615
5058,Lee Nelson,28,Low,1,344,697,51150.27224165523,56.66083712507339,192,1.71457814690063,697.4128275866045,1,1,Suburban,33.686301738088076
5059,Sarah Robinson,43,Low,301,216,2482,32502.990654024958,10.110889428108994,517,1.4229882472834618,1796.6362270005236,1,1,Urban,62.187613780283264
5060,Benjamin Walker,33,Medium,326,296,1616,64759.30647685907,30.940594059405942,622,1.321283706088828,724.4542808887768,1,3,Suburban,57.32
5061,Donna Morales,60,High,365,164,100,6850.391172838467,68.50391172838468,917,1.6209652375362351,2628.1508061935515,0,1,Rural,5.425195586419234
5062,Kimberly Avila,18,High,365,62,1213,12965.97905775962,10.689183064929612,517,0.8586545754028584,742.2470654482042,0,2,Urban,30.74298952887981
5063,Deborah Nelson,44,Medium,157,54,2169,50000.0,23.05209774089442,211,1.0956370709186325,460.15207978156883,0,0,Rural,68.38
5064,Cathy Black,46,High,365,99,2199,28118.34173461441,9.87261703153753,893,1.2465918743354212,2607.8622968857876,1,1,Rural,54.834942426175516
5065,Jeffrey Sanders,40,High,365,125,443,3425.5637206446945,5.970299793923132,786,0.6328929140327837,3843.826807334702,1,0,Urban,10.182421404353974
5066,Katherine Davenport,59,High,365,153,4702,64759.30647685907,10.633772862611655,821,1.1007299609664365,2316.327027282808,1,3,Suburban,119.04
5067,Cory Murphy,44,High,284,68,100,58211.781065531475,449.4472241324321,352,1.9119724626841978,3536.814115616036,1,5,Suburban,24.472361206621603
5068,Jessica Valentine,28,Medium,1,174,100,13864.747870857054,138.64747870857053,60,1.0960554215623453,2406.70177813055,0,0,Urban,8.932373935428526
5069,Charles Welch,42,Low,11,350,762,64759.30647685907,65.61679790026247,361,1.8733764279753649,4324.829741970601,1,5,Rural,40.24
5070,Joshua Harris,31,High,203,92,100,58461.42250255649,451.37468020482083,295,1.22527279893081,542.0522258107965,1,3,Suburban,24.56873401024104
5071,Erica Bryant,54,Low,365,100,697,9619.78416597336,13.801698946877131,856,1.665276321306673,2476.5450308454174,0,4,Suburban,18.74989208298668
5072,Tiffany Ward,51,Low,1,313,1031,1192.0641286373689,1.1562212692893976,53,1.1909075329384156,1399.7278713087287,0,0,Suburban,21.216032064318686
5073,John Williams,49,Medium,365,186,992,5725.055776649905,4.455904406081451,820,1.2598704102492002,2819.652486637743,1,5,Rural,22.0501285854164
5074,Gregory Conway,29,High,1,146,823,50000.0,60.75334143377886,76,0.9362359064286965,4159.045200251595,0,2,Rural,41.46
5075,Alexander Rogers,34,Medium,20,333,1163,11760.116180551157,10.11187977691415,353,1.8585994399854735,3606.7355258119196,0,5,Suburban,29.14005809027558
5076,Patricia Martinez,34,Medium,299,197,1481,6519.224027919236,4.401906838568019,496,1.4654200258230345,4697.345261115254,0,1,Rural,32.879612013959616
5077,Jennifer Peters,53,Low,100,296,3433,39562.800032163286,11.52426450106708,396,0.8804989939655488,980.2515859674133,0,0,Urban,88.44140001608164
5078,Jessica Lopez,59,High,365,318,3101,64759.30647685907,16.123831022250886,897,1.4879062230838067,1681.8868604294826,1,1,Urban,87.02000000000001
5079,Daniel Patel,39,Medium,365,126,628,3555.345224245488,4.371092012571859,819,0.9136698419338284,2626.573896395474,1,5,Suburban,13.932522891947563
5080,Mark Miller,48,Low,365,340,2335,14330.50978140331,4.738518387216896,852,1.6458314922361699,4451.283284685903,1,1,Rural,52.23222021707573
